,,,,
6.499524388666858,6.419359754078011,8.200291396568208,8.56618193831681,8.651811304694503
6.483291042267368,6.388495842079963,8.234385613951229,8.509625316423408,8.622213176772087
6.484000585662313,6.386276623677656,8.259105520048898,8.481748663269432,8.607869734886442
6.489611868444762,6.39374869022437,8.279174610065018,8.46472149096875,8.600257484479108
6.4970686826336586,6.40495590448272,8.296584137755174,8.453045967432145,8.596118851434607
6.5052520158570015,6.417535065718899,8.312241773779862,8.444414212685365,8.593943934381358
6.513675928404986,6.43044050770452,8.326616786659415,8.437676926879103,8.59295048757617
6.522109710649837,6.443186465216373,8.339981395715716,8.4321943350093,8.592700861833178
6.530439500827024,6.455547717909717,8.352510118906377,8.427581201619821,8.592935819966167
6.538609550512561,6.467427466701202,8.364324539971902,8.423591696283081,8.593494869924367
6.546594628411075,6.478794336047683,8.375515139741264,8.420061835239794,8.594275098248264
6.554386066713519,6.489650621511526,8.386152721483597,8.416878367324085,8.595208605950447
6.561984313446078,6.50001564067985,8.396294792326252,8.4139608797632,8.596249535863672
6.569394796209179,6.509916771151268,8.405989351925214,8.411250976869688,8.597366313683217
6.5766255593990355,6.519384560179208,8.41527727469121,8.408705459317078,8.598536850287495
6.583685890159722,6.528450057648512,8.424193889489887,8.406291873634693,8.599745489625192
6.590585513224256,6.537143390367485,8.432770078753139,8.403985522082138,8.600981018813147
6.597334121143049,6.545493039400233,8.441033076168273,8.401767402919843,8.60223534268362
6.603941105818108,6.55352551793383,8.44900706683249,8.399622760754818,8.603502584121925
6.610415412303479,6.561265276346458,8.456713652542224,8.397540047057056,8.604778463134013
6.61676546727299,6.568734733751665,8.464172221500949,8.395510162544824,8.606059861865901
6.622999152999218,6.575954376986227,8.471400247996511,8.393525897036268,8.607344515801168
6.629123808752118,6.582942892366009,8.478413539262458,8.391581510016085,8.608630791894205
6.635146248291457,6.589717309956081,8.48522644150976,8.389672413009247,8.609917527435151
6.64107278632999,6.5962931487228005,8.491852013730755,8.387794926618968,8.611203911876776
6.646909269488773,6.602684556116587,8.498302175619035,8.385946092993972,8.612489399403465
6.652661108947547,6.6089044387495175,8.504587834396489,8.384123529901599,8.613773643729951
6.658333313069086,6.614964582693403,8.510718994243751,8.382325316343282,8.61505644913013
6.663930518968636,6.62087576302065,8.516704851236101,8.380549902301102,8.616337733421096
6.669457022444837,6.626647842837314,8.522553876099451,8.3787960370987,8.61761749982534
6.674916805973793,6.632289862398104,8.52827388665652,8.37706271223009,8.618895815476304
6.680313564649589,6.637810119057545,8.533872111490943,8.375349115511618,8.62017279492926
6.685650730067652,6.643216238872422,8.539355246089603,8.373654594152717,8.62144858746793
6.690931492215972,6.6485152406675345,8.544729502511021,8.371978624892602,8.622723367306213
6.696158819479089,6.6537135933415295,8.550000653457683,8.370320789765552,8.623997326010496
6.7013354768799145,6.658817267134105,8.555174071491798,8.368680756371996,8.625270666633194
6.7064640426929945,6.663831779514194,8.560254764021243,8.367058261773163,8.626543599171253
6.711546923563519,6.668762236284362,8.565247404589279,8.365453099312324,8.627816337054666
6.716586368262261,6.673613368435106,8.570156360924457,8.36386510780882,8.62908909443831
6.7215844801996845,6.678389565224025,8.574985720142513,8.362294162682726,8.630362084122762
6.726543228814344,6.683094903901784,8.579739311437782,8.360740168655802,8.631635515968537
6.731464459941714,6.687733176458299,8.584420726556388,8.359203053743096,8.63290959569828
6.736349905260416,6.692307913719132,8.589033338303897,8.357682764304407,8.634184524004905
6.741201190904544,6.696822407083757,8.593580317308403,8.356179260968178,8.635460495900576
6.746019845321905,6.701279728162908,8.598064647230538,8.354692515275147,8.636737700256088
6.75080730645092,6.705682746542363,8.602489138588876,8.353222506917051,8.638016319490225
6.75556492828114,6.710034145873805,8.606856441347896,8.35176922146821,8.639296529377289
6.760293986856509,6.714336438470106,8.611169056398024,8.350332648525807,8.640578498947622
6.764995685774118,6.718591978561927,8.615429346041827,8.348912780189675,8.641862390461046
6.769671161226042,6.7228029743543605,8.619639543587008,8.347509609824401,8.643148359436848
6.774321486627122,6.7269714990068685,8.623801762135178,8.346123131056126,8.644436554728076
6.778947676867072,6.731099500645354,8.627918002645613,8.344753336964986,8.645727118629381
6.78355069222149,6.735188811503553,8.631990161343733,8.343400219440278,8.64702018701045
